,dataset,index,pipe1,pipe2,p,smd,nsub
300,Zhou 2016,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.875,-0.9911831765085667,3
301,Zhou 2016,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.125,0.0,3
302,Zhou 2016,14,CSP+LDA,ACM+TGSP+SVM(Grid),0.875,-0.9152304185622246,3
303,Zhou 2016,15,Cov+EN,ACM+TGSP+SVM(Grid),0.875,-0.7560051221141946,3
304,Zhou 2016,16,DeepConvNet,ACM+TGSP+SVM(Grid),0.875,-0.7976058950660084,3
305,Zhou 2016,17,EEGNet_8_2,ACM+TGSP+SVM(Grid),0.875,-0.5345048470977193,3
306,Zhou 2016,18,FgMDM,ACM+TGSP+SVM(Grid),0.875,-0.6500806058550249,3
307,Zhou 2016,19,MDM,ACM+TGSP+SVM(Grid),0.875,-1.044300513027365,3
308,Zhou 2016,20,ACM+MDM(MDOP),ACM+TGSP+SVM(Grid),0.875,-0.614570853797365,3
309,Zhou 2016,21,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(Grid),0.625,-0.4006005542879162,3
310,Zhou 2016,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.125,1.437742137369177,3
311,Zhou 2016,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.875,-0.6283272708834584,3
312,Zhou 2016,24,ACM+MDM(Grid),CSP+LDA,0.25,0.5659928748628285,3
313,Zhou 2016,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.125,0.9152304185622246,3
314,Zhou 2016,26,CSP+LDA,CSP+LDA,0.125,0.0,3
315,Zhou 2016,27,Cov+EN,CSP+LDA,0.125,1.3108093100837628,3
316,Zhou 2016,28,DeepConvNet,CSP+LDA,0.25,0.5914319770426736,3
317,Zhou 2016,29,EEGNet_8_2,CSP+LDA,0.125,0.9935739709267739,3
318,Zhou 2016,30,FgMDM,CSP+LDA,0.125,0.880418037552806,3
319,Zhou 2016,31,MDM,CSP+LDA,0.875,-0.6741311986430372,3
320,Zhou 2016,32,ACM+MDM(MDOP),CSP+LDA,0.125,2.012541108001404,3
321,Zhou 2016,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.125,2.2543491987954427,3
322,Zhou 2016,34,ShallowConvNet,CSP+LDA,0.125,1.039386861735353,3
323,Zhou 2016,35,TANG+SVM,CSP+LDA,0.125,2.262383069161638,3
324,Zhou 2016,36,ACM+MDM(Grid),Cov+EN,0.625,-0.3472828140210003,3
325,Zhou 2016,37,ACM+TGSP+SVM(Grid),Cov+EN,0.125,0.7560051221141946,3
326,Zhou 2016,38,CSP+LDA,Cov+EN,0.875,-1.3108093100837628,3
327,Zhou 2016,39,Cov+EN,Cov+EN,0.125,0.0,3
328,Zhou 2016,40,DeepConvNet,Cov+EN,0.375,0.31449859575718875,3
329,Zhou 2016,41,EEGNet_8_2,Cov+EN,0.25,0.8094849210081114,3
330,Zhou 2016,42,FgMDM,Cov+EN,0.75,-0.4245085101340902,3
331,Zhou 2016,43,MDM,Cov+EN,0.875,-1.3801576085827838,3
332,Zhou 2016,44,ACM+MDM(MDOP),Cov+EN,0.625,-0.3070397107877723,3
333,Zhou 2016,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.125,28.86798305763027,3
334,Zhou 2016,46,ShallowConvNet,Cov+EN,0.125,0.9280505476536893,3
335,Zhou 2016,47,TANG+SVM,Cov+EN,0.625,-0.06545291170862651,3
336,Zhou 2016,48,ACM+MDM(Grid),DeepConvNet,0.875,-0.5949091085801147,3
337,Zhou 2016,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.25,0.7976058950660084,3
338,Zhou 2016,50,CSP+LDA,DeepConvNet,0.875,-0.5914319770426736,3
339,Zhou 2016,51,Cov+EN,DeepConvNet,0.75,-0.31449859575718875,3
340,Zhou 2016,52,DeepConvNet,DeepConvNet,0.125,0.0,3
341,Zhou 2016,53,EEGNet_8_2,DeepConvNet,0.5,0.4995276043404777,3
342,Zhou 2016,54,FgMDM,DeepConvNet,0.75,-0.39064703293362296,3
343,Zhou 2016,55,MDM,DeepConvNet,0.875,-0.822931508015194,3
344,Zhou 2016,56,ACM+MDM(MDOP),DeepConvNet,0.75,-0.3317258164607823,3
345,Zhou 2016,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.5,0.013665754001111937,3
346,Zhou 2016,58,ShallowConvNet,DeepConvNet,0.125,1.3037629949869667,3
347,Zhou 2016,59,TANG+SVM,DeepConvNet,0.75,-0.2849200381124528,3
348,Zhou 2016,60,ACM+MDM(Grid),EEGNet_8_2,0.875,-1.3094866610960494,3
349,Zhou 2016,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.25,0.5345048470977193,3
350,Zhou 2016,62,CSP+LDA,EEGNet_8_2,0.875,-0.9935739709267739,3
351,Zhou 2016,63,Cov+EN,EEGNet_8_2,0.875,-0.8094849210081114,3
352,Zhou 2016,64,DeepConvNet,EEGNet_8_2,0.625,-0.4995276043404777,3
353,Zhou 2016,65,EEGNet_8_2,EEGNet_8_2,0.125,0.0,3
354,Zhou 2016,66,FgMDM,EEGNet_8_2,0.875,-0.6734974017963856,3
355,Zhou 2016,67,MDM,EEGNet_8_2,0.875,-1.199715544394958,3
356,Zhou 2016,68,ACM+MDM(MDOP),EEGNet_8_2,0.875,-0.6210409559840567,3
357,Zhou 2016,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.75,-0.2959857133699577,3
358,Zhou 2016,70,ShallowConvNet,EEGNet_8_2,0.125,1.1191906960564404,3
359,Zhou 2016,71,TANG+SVM,EEGNet_8_2,0.875,-0.6395501345790436,3
360,Zhou 2016,72,ACM+MDM(Grid),FgMDM,0.5,0.15790274340794416,3
361,Zhou 2016,73,ACM+TGSP+SVM(Grid),FgMDM,0.25,0.6500806058550249,3
362,Zhou 2016,74,CSP+LDA,FgMDM,0.875,-0.880418037552806,3
363,Zhou 2016,75,Cov+EN,FgMDM,0.375,0.4245085101340902,3
364,Zhou 2016,76,DeepConvNet,FgMDM,0.375,0.39064703293362296,3
365,Zhou 2016,77,EEGNet_8_2,FgMDM,0.125,0.6734974017963856,3
366,Zhou 2016,78,FgMDM,FgMDM,0.125,0.0,3
367,Zhou 2016,79,MDM,FgMDM,0.875,-3.7975509224831576,3
368,Zhou 2016,80,ACM+MDM(MDOP),FgMDM,0.25,0.7060772928008175,3
369,Zhou 2016,81,ACM+TGSP+SVM(MDOP),FgMDM,0.125,1.0683860564251222,3
370,Zhou 2016,82,ShallowConvNet,FgMDM,0.125,0.766825316156124,3
371,Zhou 2016,83,TANG+SVM,FgMDM,0.25,0.6935986996326977,3
372,Zhou 2016,84,ACM+MDM(Grid),MDM,0.125,1.088196765372962,3
373,Zhou 2016,85,ACM+TGSP+SVM(Grid),MDM,0.125,1.044300513027365,3
374,Zhou 2016,86,CSP+LDA,MDM,0.25,0.6741311986430372,3
375,Zhou 2016,87,Cov+EN,MDM,0.125,1.3801576085827838,3
376,Zhou 2016,88,DeepConvNet,MDM,0.125,0.822931508015194,3
377,Zhou 2016,89,EEGNet_8_2,MDM,0.125,1.199715544394958,3
378,Zhou 2016,90,FgMDM,MDM,0.125,3.7975509224831576,3
379,Zhou 2016,91,MDM,MDM,0.125,0.0,3
380,Zhou 2016,92,ACM+MDM(MDOP),MDM,0.125,2.549368960410497,3
381,Zhou 2016,93,ACM+TGSP+SVM(MDOP),MDM,0.125,2.0173862063138572,3
382,Zhou 2016,94,ShallowConvNet,MDM,0.125,1.1831869110807238,3
383,Zhou 2016,95,TANG+SVM,MDM,0.125,2.185239203763565,3
384,Zhou 2016,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.5,0.02393926967377961,3
385,Zhou 2016,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.125,0.614570853797365,3
386,Zhou 2016,98,CSP+LDA,ACM+MDM(MDOP),0.875,-2.012541108001404,3
387,Zhou 2016,99,Cov+EN,ACM+MDM(MDOP),0.5,0.3070397107877723,3
388,Zhou 2016,100,DeepConvNet,ACM+MDM(MDOP),0.375,0.3317258164607823,3
389,Zhou 2016,101,EEGNet_8_2,ACM+MDM(MDOP),0.25,0.6210409559840567,3
390,Zhou 2016,102,FgMDM,ACM+MDM(MDOP),0.875,-0.7060772928008175,3
391,Zhou 2016,103,MDM,ACM+MDM(MDOP),0.875,-2.549368960410497,3
392,Zhou 2016,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.125,0.0,3
393,Zhou 2016,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.125,1.067322707707822,3
394,Zhou 2016,106,ShallowConvNet,ACM+MDM(MDOP),0.125,0.7316697325301942,3
395,Zhou 2016,107,TANG+SVM,ACM+MDM(MDOP),0.375,0.544249530391077,3
396,Zhou 2016,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.875,-1.2785801925255673,3
397,Zhou 2016,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.5,0.4006005542879162,3
398,Zhou 2016,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.875,-2.2543491987954427,3
399,Zhou 2016,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.875,-28.86798305763027,3
400,Zhou 2016,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.625,-0.013665754001111937,3
401,Zhou 2016,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.375,0.2959857133699577,3
402,Zhou 2016,114,FgMDM,ACM+TGSP+SVM(MDOP),0.875,-1.0683860564251222,3
403,Zhou 2016,115,MDM,ACM+TGSP+SVM(MDOP),0.875,-2.0173862063138572,3
404,Zhou 2016,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.875,-1.067322707707822,3
405,Zhou 2016,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.125,0.0,3
406,Zhou 2016,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.375,0.559395535242442,3
407,Zhou 2016,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.875,-1.5912171042970171,3
408,Zhou 2016,120,ACM+MDM(Grid),ShallowConvNet,0.875,-1.2406384482833017,3
409,Zhou 2016,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.875,-1.437742137369177,3
410,Zhou 2016,122,CSP+LDA,ShallowConvNet,0.875,-1.039386861735353,3
411,Zhou 2016,123,Cov+EN,ShallowConvNet,0.875,-0.9280505476536893,3
412,Zhou 2016,124,DeepConvNet,ShallowConvNet,0.875,-1.3037629949869667,3
413,Zhou 2016,125,EEGNet_8_2,ShallowConvNet,0.875,-1.1191906960564404,3
414,Zhou 2016,126,FgMDM,ShallowConvNet,0.875,-0.766825316156124,3
415,Zhou 2016,127,MDM,ShallowConvNet,0.875,-1.1831869110807238,3
416,Zhou 2016,128,ACM+MDM(MDOP),ShallowConvNet,0.875,-0.7316697325301942,3
417,Zhou 2016,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.75,-0.559395535242442,3
418,Zhou 2016,130,ShallowConvNet,ShallowConvNet,0.125,0.0,3
419,Zhou 2016,131,TANG+SVM,ShallowConvNet,0.875,-0.7690605874257541,3
420,Zhou 2016,132,ACM+MDM(Grid),TANG+SVM,0.75,-0.24679116246028593,3
421,Zhou 2016,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.125,0.6283272708834584,3
422,Zhou 2016,134,CSP+LDA,TANG+SVM,0.875,-2.262383069161638,3
423,Zhou 2016,135,Cov+EN,TANG+SVM,0.5,0.06545291170862651,3
424,Zhou 2016,136,DeepConvNet,TANG+SVM,0.375,0.2849200381124528,3
425,Zhou 2016,137,EEGNet_8_2,TANG+SVM,0.25,0.6395501345790436,3
426,Zhou 2016,138,FgMDM,TANG+SVM,0.875,-0.6935986996326977,3
427,Zhou 2016,139,MDM,TANG+SVM,0.875,-2.185239203763565,3
428,Zhou 2016,140,ACM+MDM(MDOP),TANG+SVM,0.75,-0.544249530391077,3
429,Zhou 2016,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.125,1.5912171042970171,3
430,Zhou 2016,142,ShallowConvNet,TANG+SVM,0.125,0.7690605874257541,3
431,Zhou 2016,143,TANG+SVM,TANG+SVM,0.125,0.0,3
