,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
4,4,1.0,0.98041666,0.9790476,0.97902197,240.22287,144.0,2.360427,7,session_E,22,2,001-2014,ShallowConvNet
5,5,1.0,0.9753186,0.9714286,0.9719762,220.53702,144.0,1.9137578,7,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9689796,0.9053164,0.8861905,0.8862333,122.8711,144.0,1.1958729,8,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.9352381,0.85116416,0.76428574,0.7363082,95.69715,144.0,0.81372344,8,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.92911565,0.45569345,0.5214286,0.37651515,65.71381,144.0,0.6420397,8,session_E,22,2,001-2014,DeepConvNet
3,3,0.92510206,0.36970443,0.55714285,0.42114165,63.097885,144.0,0.5752371,8,session_T,22,2,001-2014,DeepConvNet
4,4,0.93693876,0.87890786,0.87666667,0.8750731,108.23834,144.0,1.075369,8,session_E,22,2,001-2014,ShallowConvNet
5,5,0.9491837,0.884934,0.88095236,0.88093394,174.59003,144.0,1.7120622,8,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9804762,0.8937559,0.88,0.8785532,36.267696,144.0,0.9704957,9,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.9742857,0.9134244,0.9095238,0.9094477,34.046013,144.0,0.8988306,9,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.9240136,0.81619537,0.6857143,0.62809145,21.109825,144.0,0.58598745,9,session_E,22,2,001-2014,DeepConvNet
3,3,0.9655102,0.795077,0.64666665,0.5863265,18.555813,144.0,0.50962156,9,session_T,22,2,001-2014,DeepConvNet
4,4,0.92312926,0.8402665,0.8309524,0.8312775,69.987045,144.0,1.96274,9,session_E,22,2,001-2014,ShallowConvNet
5,5,0.92482996,0.8444637,0.8352381,0.83185095,47.25254,144.0,1.3530132,9,session_T,22,2,001-2014,ShallowConvNet
